library_type	Platform	RNA_sample	Algorithm	Gene	degree
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165630	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165632	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165637	82
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165644	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165646	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165650	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165655	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165660	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165661	74
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165669	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165671	127
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165672	538
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165675	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165678	429
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165684	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165688	128
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165689	62
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165699	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165702	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165704	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165714	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165716	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165724	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165730	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165732	528
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165733	53
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165752	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165775	40
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165782	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165792	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165795	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165801	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165802	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165804	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165806	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165813	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165816	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165819	51
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165821	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165832	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165837	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165861	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165868	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165879	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165886	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165891	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165895	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165898	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165899	119
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165912	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165914	49
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165915	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165916	210
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165929	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165934	98
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165943	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165966	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165973	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165983	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000165997	83
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166002	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166004	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166012	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166016	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166024	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166025	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166033	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166035	77
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166037	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166068	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166086	22
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166123	64
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166126	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166128	98
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166130	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166133	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166135	88
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166136	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166140	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166145	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166148	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166164	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166165	771
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166166	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166167	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166169	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166170	18
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166171	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166173	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166181	139
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166188	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166189	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166197	241
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166199	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166200	87
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166206	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166224	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166225	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166226	906
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166228	39
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166233	116
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166250	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166260	36
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166261	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166262	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166263	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166266	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166272	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166275	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166278	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166289	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166295	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166311	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166313	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166326	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166333	81
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166337	36
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166340	152
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166347	85
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166348	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166352	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166377	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166387	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166394	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166398	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166401	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166411	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166415	125
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166435	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166439	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166441	652
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166444	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166446	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166450	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166451	93
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166452	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166454	61
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166471	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166473	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166477	41
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166478	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166479	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166483	48
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166484	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166508	1076
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166510	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166526	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166529	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166532	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166548	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166557	115
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166562	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166575	40
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166578	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166579	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166582	116
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166595	39
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166596	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166598	1830
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166619	34
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166669	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166681	100
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166685	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166689	198
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166704	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166710	392
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166716	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166734	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166747	457
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166783	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166788	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166794	615
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166797	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166801	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166803	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166813	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166821	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166822	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166825	31
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166831	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166833	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166845	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166847	65
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166848	90
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166851	220
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166855	47
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166860	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166866	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166881	99
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166886	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166887	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166888	74
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166889	158
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166896	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166900	309
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166902	57
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166908	53
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166912	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166913	596
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166925	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166938	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166946	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166948	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166949	65
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166963	59
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166965	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166971	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166974	55
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166979	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166986	423
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166987	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000166997	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167004	904
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167005	130
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167014	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167034	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167074	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167077	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167080	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167085	291
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167088	138
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167094	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167106	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167107	28
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167110	45
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167112	46
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167113	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167114	41
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167117	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167118	52
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167130	105
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167136	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167173	129
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167182	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167186	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167191	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167193	76
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167196	59
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167202	17
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167220	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167232	23
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167244	1332
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167257	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167258	175
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167264	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167272	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167280	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167283	181
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167286	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167291	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167302	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167306	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167315	78
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167323	27
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167325	182
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167333	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167346	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167363	10
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167377	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167378	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167380	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167384	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167395	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167397	22
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167447	29
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167460	673
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167461	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167468	374
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167470	374
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167487	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167491	167
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167508	207
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167513	87
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167515	49
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167522	43
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167526	1055
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167536	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167543	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167548	132
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167552	283
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167553	525
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167555	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167562	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167565	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167566	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167595	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167600	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167615	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167625	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167632	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167635	143
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167641	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167645	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167657	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167658	3415
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167664	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167670	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167671	38
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167674	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167680	200
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167685	119
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167693	12
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167695	13
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167699	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167700	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167701	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167703	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167705	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167711	206
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167716	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167720	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167721	108
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167740	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167766	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167767	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167770	61
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167772	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167774	8
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167775	77
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167778	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167779	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167780	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167785	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167792	417
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167797	128
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167807	3
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167815	273
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167840	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167842	21
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167862	15
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167863	73
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167881	116
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167900	65
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167904	16
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167920	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167925	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167930	51
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167962	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167965	44
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167967	2
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167968	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167969	54
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167971	9
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167972	40
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167977	32
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167978	592
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167981	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167985	51
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167986	1372
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167987	25
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167992	33
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167994	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167995	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000167996	5365
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168000	11
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168002	58
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168003	457
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168005	14
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168014	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168016	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168028	2289
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168032	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168036	1264
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168038	4
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168040	26
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168056	30
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168061	6
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168066	498
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168067	7
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168070	1
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168077	20
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168078	24
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168090	156
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168092	80
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168101	28
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168116	5
PCR_cDNA	Illumina	B1	JAFFA-direct	ENSG00000168118	41
