Platform	library_type	replicate	length_bin	percentile	mean_cov	n_transcripts
PacBio	PCR_cDNA	B2	2.5kb+	32	0.593853	26193
PacBio	PCR_cDNA	B2	2.5kb+	33	0.59541	26193
PacBio	PCR_cDNA	B2	2.5kb+	34	0.597495	26193
PacBio	PCR_cDNA	B2	2.5kb+	35	0.599207	26193
PacBio	PCR_cDNA	B2	2.5kb+	36	0.600645	26193
PacBio	PCR_cDNA	B2	2.5kb+	37	0.602454	26193
PacBio	PCR_cDNA	B2	2.5kb+	38	0.603659	26193
PacBio	PCR_cDNA	B2	2.5kb+	39	0.604668	26193
PacBio	PCR_cDNA	B2	2.5kb+	40	0.605843	26193
PacBio	PCR_cDNA	B2	2.5kb+	41	0.606658	26193
PacBio	PCR_cDNA	B2	2.5kb+	42	0.608085	26193
PacBio	PCR_cDNA	B2	2.5kb+	43	0.608752	26193
PacBio	PCR_cDNA	B2	2.5kb+	44	0.609799	26193
PacBio	PCR_cDNA	B2	2.5kb+	45	0.610318	26193
PacBio	PCR_cDNA	B2	2.5kb+	46	0.610501	26193
PacBio	PCR_cDNA	B2	2.5kb+	47	0.611543	26193
PacBio	PCR_cDNA	B2	2.5kb+	48	0.612526	26193
PacBio	PCR_cDNA	B2	2.5kb+	49	0.612607	26193
PacBio	PCR_cDNA	B2	2.5kb+	50	0.613568	26193
PacBio	PCR_cDNA	B2	2.5kb+	51	0.613949	26193
PacBio	PCR_cDNA	B2	2.5kb+	52	0.614602	26193
PacBio	PCR_cDNA	B2	2.5kb+	53	0.614549	26193
PacBio	PCR_cDNA	B2	2.5kb+	54	0.613643	26193
PacBio	PCR_cDNA	B2	2.5kb+	55	0.613075	26193
PacBio	PCR_cDNA	B2	2.5kb+	56	0.613039	26193
PacBio	PCR_cDNA	B2	2.5kb+	57	0.612594	26193
PacBio	PCR_cDNA	B2	2.5kb+	58	0.613033	26193
PacBio	PCR_cDNA	B2	2.5kb+	59	0.61279	26193
PacBio	PCR_cDNA	B2	2.5kb+	60	0.612044	26193
PacBio	PCR_cDNA	B2	2.5kb+	61	0.611575	26193
PacBio	PCR_cDNA	B2	2.5kb+	62	0.610574	26193
PacBio	PCR_cDNA	B2	2.5kb+	63	0.610057	26193
PacBio	PCR_cDNA	B2	2.5kb+	64	0.608701	26193
PacBio	PCR_cDNA	B2	2.5kb+	65	0.607255	26193
PacBio	PCR_cDNA	B2	2.5kb+	66	0.605471	26193
PacBio	PCR_cDNA	B2	2.5kb+	67	0.603767	26193
PacBio	PCR_cDNA	B2	2.5kb+	68	0.601802	26193
PacBio	PCR_cDNA	B2	2.5kb+	69	0.598671	26193
PacBio	PCR_cDNA	B2	2.5kb+	70	0.596316	26193
PacBio	PCR_cDNA	B2	2.5kb+	71	0.593936	26193
PacBio	PCR_cDNA	B2	2.5kb+	72	0.591653	26193
PacBio	PCR_cDNA	B2	2.5kb+	73	0.589119	26193
PacBio	PCR_cDNA	B2	2.5kb+	74	0.585613	26193
PacBio	PCR_cDNA	B2	2.5kb+	75	0.582832	26193
PacBio	PCR_cDNA	B2	2.5kb+	76	0.579255	26193
PacBio	PCR_cDNA	B2	2.5kb+	77	0.575105	26193
PacBio	PCR_cDNA	B2	2.5kb+	78	0.570819	26193
PacBio	PCR_cDNA	B2	2.5kb+	79	0.566244	26193
PacBio	PCR_cDNA	B2	2.5kb+	80	0.562358	26193
PacBio	PCR_cDNA	B2	2.5kb+	81	0.557873	26193
PacBio	PCR_cDNA	B2	2.5kb+	82	0.55307	26193
PacBio	PCR_cDNA	B2	2.5kb+	83	0.547905	26193
PacBio	PCR_cDNA	B2	2.5kb+	84	0.54298	26193
PacBio	PCR_cDNA	B2	2.5kb+	85	0.537723	26193
PacBio	PCR_cDNA	B2	2.5kb+	86	0.531076	26193
PacBio	PCR_cDNA	B2	2.5kb+	87	0.524198	26193
PacBio	PCR_cDNA	B2	2.5kb+	88	0.516164	26193
PacBio	PCR_cDNA	B2	2.5kb+	89	0.509177	26193
PacBio	PCR_cDNA	B2	2.5kb+	90	0.501568	26193
PacBio	PCR_cDNA	B2	2.5kb+	91	0.49447	26193
PacBio	PCR_cDNA	B2	2.5kb+	92	0.486763	26193
PacBio	PCR_cDNA	B2	2.5kb+	93	0.477865	26193
PacBio	PCR_cDNA	B2	2.5kb+	94	0.468933	26193
PacBio	PCR_cDNA	B2	2.5kb+	95	0.458142	26193
PacBio	PCR_cDNA	B2	2.5kb+	96	0.448638	26193
PacBio	PCR_cDNA	B2	2.5kb+	97	0.437302	26193
PacBio	PCR_cDNA	B2	2.5kb+	98	0.422978	26193
PacBio	PCR_cDNA	B2	2.5kb+	99	0.40351	26193
PacBio	PCR_cDNA	B2	2.5kb+	100	0.121558	26193
